index,uri,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,duration_ms
"too much blood - remastered, the rolling stones",spotify:track:5tSTWhMTSGAvbJsyUP79kf,116.439,0.5920000000000001,0.909,6,-5.8870000000000005,0,0.0512,0.0148,0.177,0.0571,0.479,4,374240
"i want you, bob dylan",spotify:track:7tJQ4Ekp2vN3NlI3vJJW3v,99.905,0.508,0.68,5,-8.354,1,0.0373,0.36,0.0,0.0824,0.792,4,185200
"stop breaking down, the rolling stones",spotify:track:09eg3FGzsZQbZk8qEXhJIA,104.411,0.522,0.8909999999999999,9,-4.085,1,0.0322,0.509,0.9079999999999999,0.111,0.91,4,274773
"dead flowers - 2009 mix, the rolling stones",spotify:track:3oJtUnnt5uYPtzulIbLw3D,130.34,0.54,0.862,2,-4.599,1,0.0284,0.33,1.7e-05,0.156,0.9309999999999999,4,244533
"changes - 2015 remaster, david bowie",spotify:track:0LrwgdLsFaWh9VXIjBRe8t,114.719,0.547,0.308,0,-11.75,1,0.0377,0.505,0.0,0.109,0.41,4,217747
"stop me if you think you've heard this one before - 2011 remaster, the smiths",spotify:track:2JN57QFclho4vExKPq6OYg,134.181,0.569,0.856,0,-6.667999999999999,0,0.0281,0.0048,7.33e-06,0.0873,0.66,4,215573
"land ho!, the doors",spotify:track:1qnv1QfY7BwG7l39nWYVhB,121.617,0.406,0.705,2,-8.343,1,0.0286,0.172,0.0011300000000000001,0.32799999999999996,0.894,4,249160
"ghost song, jim morrison",spotify:track:5XTdMVT5i5qcfyTXWxhxVZ,110.175,0.764,0.48,0,-13.63,1,0.0819,0.41600000000000004,0.316,0.107,0.705,4,170667
"heaven knows i'm miserable now - 2011 remaster, the smiths",spotify:track:1xaTREM89RbIxkcjlpf4Uw,114.045,0.609,0.759,6,-4.862,1,0.0276,0.027999999999999997,0.0,0.183,0.774,4,215760
"there is a light that never goes out - 2011 remaster, the smiths",spotify:track:0WQiDwKJclirSYG9v5tayI,136.162,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.8759999999999999,4,244587
"like a hurricane - 2016 remaster, neil young",spotify:track:71040WC4MBFnSXvDSW2vo9,113.87100000000001,0.426,0.8220000000000001,9,-5.763999999999999,0,0.0373,0.0226,0.000754,0.295,0.575,4,497120
"everybody here wants you, jeff buckley",spotify:track:76478Z6x3jH8SdSo18vP6k,120.675,0.726,0.386,0,-7.349,1,0.0383,0.51,0.000151,0.0789,0.606,4,284960
"the ghost song, jim morrison",spotify:track:12yE1Q5TAg4nh8IqWckVGS,110.527,0.746,0.473,2,-14.567,0,0.142,0.375,0.00562,0.0629,0.247,4,315920
"gypsy, fleetwood mac",spotify:track:19Ym5Sg0YyOCa6ao21bdoG,130.879,0.622,0.54,5,-13.99,1,0.0261,0.017,0.00771,0.265,0.847,4,264907
"after hours, the velvet underground",spotify:track:1KV5oVge9iqh92lxzyaznQ,121.255,0.602,0.152,5,-21.019000000000002,1,0.14800000000000002,0.7929999999999999,0.0,0.16399999999999998,0.485,4,127453
"lover, you should've come over, jeff buckley",spotify:track:7iSyaNhLcjwuO22QuRYHsM,120.005,0.38799999999999996,0.609,2,-6.087000000000001,1,0.0402,0.385,4.31e-06,0.138,0.172,3,403187
"once i was, tim buckley",spotify:track:6iI6NXjtI3IkjK2k1juqaX,120.646,0.34,0.42700000000000005,1,-10.042,1,0.0312,0.11,0.615,0.122,0.40399999999999997,3,203187
"hallelujah, i love her so, ray charles",spotify:track:5P11rW6aJErF37MTfRZS31,73.203,0.696,0.547,5,-5.954,0,0.16899999999999998,0.792,0.0,0.155,0.623,4,155507
"hallelujah, jeff buckley",spotify:track:74X1epeRufHckhuX1KFD04,101.213,0.33899999999999997,0.14300000000000002,0,-10.78,1,0.0317,0.9209999999999999,0.0006360000000000001,0.37200000000000005,0.0948,3,413320
"i know it's over, jeff buckley",spotify:track:3YCsljLGf8tbRy0TJRhMQS,63.898,0.309,0.24600000000000002,0,-11.754000000000001,0,0.0338,0.823,4.37e-06,0.0784,0.183,4,422613
"tightrope ride, the doors",spotify:track:1or0h28Na9E1iErdm5bdxK,153.144,0.494,0.765,2,-11.788,1,0.0592,0.62,0.491,0.22899999999999998,0.63,4,260627
"rock and roll - remaster, led zeppelin",spotify:track:7dWfTdoKjUip1fAW7cdcIX,169.613,0.317,0.887,9,-7.292000000000001,1,0.0375,0.000582,0.0025800000000000003,0.0891,0.871,4,220561
"she belongs to me, bob dylan",spotify:track:2itBkHBUxGl4VfDj4HNyoD,112.179,0.7290000000000001,0.382,9,-14.07,1,0.0367,0.6990000000000001,0.0,0.152,0.637,4,166707
"my wild love, the doors",spotify:track:6OQCLaG8vDoRcgi7vzYEQK,201.722,0.311,0.26899999999999996,3,-18.387999999999998,1,0.273,0.826,0.0,0.5870000000000001,0.256,5,179840
"say you love me - single; 2017 remaster, fleetwood mac",spotify:track:5JS2PrRqL4GMvtcPHbjoD9,128.653,0.688,0.7929999999999999,9,-7.579,1,0.0275,0.0851,0.00524,0.13699999999999998,0.887,4,243053
"just like a woman, jeff buckley",spotify:track:2Jo0Yp0OcxlDyLxVGQazYC,178.32,0.315,0.138,4,-14.538,1,0.035,0.937,0.0015400000000000001,0.11199999999999999,0.0692,3,388040
"cool it down - 2015 remaster, the velvet underground",spotify:track:4Hh6Q9GhhE8DeON2iUtYMT,129.216,0.6559999999999999,0.6829999999999999,7,-8.512,1,0.0271,0.225,0.0018100000000000002,0.336,0.963,4,185333
"black polished chrome, jim morrison",spotify:track:2txVWU6tG6NdEyTnm1P1WQ,138.428,0.564,0.502,2,-12.27,1,0.0621,0.141,0.00020800000000000001,0.27699999999999997,0.708,4,67880
"lay, lady, lay, bob dylan",spotify:track:4uYwlMp841PLJmj1gJJwIq,155.746,0.52,0.179,11,-21.976,0,0.0454,0.35600000000000004,0.00344,0.131,0.40700000000000003,4,197093
"blue letter - 2017 remaster, fleetwood mac",spotify:track:2hLclTG8XLSYTUjRlv2wrK,149.341,0.521,0.753,9,-7.647,1,0.0349,0.004229999999999999,0.0,0.115,0.856,4,160787
"take me as i am (or let me go), bob dylan",spotify:track:78x0lA9TUtDRHAE8rIIsyz,97.79,0.628,0.35100000000000003,0,-13.177,1,0.0287,0.38299999999999995,0.0024,0.121,0.534,4,182453
"imagination, bob dylan",spotify:track:5bwWByDZMmbQCc7ilCjKhZ,114.04799999999999,0.732,0.33799999999999997,1,-10.780999999999999,1,0.031,0.889,0.00105,0.20800000000000002,0.613,4,150787
"wild child, the doors",spotify:track:5QTKB8UOaBO9zvWr6ap05R,169.933,0.479,0.507,0,-13.132,1,0.0273,0.0423,0.0008300000000000001,0.363,0.777,4,155493
"heartbreaker - remaster, led zeppelin",spotify:track:3buvRn4CDX86EO9LHTITGn,96.61399999999999,0.381,0.7340000000000001,2,-8.917,1,0.0933,0.0797,0.0469,0.17300000000000001,0.565,4,254068
"nightmares by the sea, jeff buckley",spotify:track:1RcskTaqHccNjSng2vmMIm,134.842,0.627,0.853,8,-5.789,1,0.07400000000000001,0.136,0.0359,0.0786,0.43700000000000006,4,231133
"i know we could be so happy baby (if we wanted to be), jeff buckley",spotify:track:4OMarBJjNWwwVskdGkL0YQ,73.84100000000001,0.414,0.48700000000000004,2,-12.77,1,0.0529,0.7170000000000001,0.8490000000000001,0.289,0.49200000000000005,4,265240
"gomper, the rolling stones",spotify:track:50uoARfTvEIC5i8RWyiZUE,134.313,0.36,0.528,2,-12.386,1,0.0343,0.764,0.562,0.142,0.251,4,308853
"it's alright, ma (i'm only bleeding), bob dylan",spotify:track:5Oer8yskMaCGXwGSfM7xr9,115.867,0.6809999999999999,0.257,4,-15.347999999999999,1,0.0695,0.597,0.0,0.161,0.5660000000000001,4,449093
"the crystal ship, the doors",spotify:track:0gWvVB4bGvADocoPMEDy3K,178.71099999999998,0.313,0.42,10,-9.806000000000001,1,0.0303,0.797,2.35e-06,0.126,0.33899999999999997,4,152000
"highway 61 revisited, bob dylan",spotify:track:6os5B6xjuke9YfBKH3tu1e,73.434,0.49,0.8079999999999999,10,-6.725,1,0.0409,0.475,0.0,0.23199999999999998,0.604,4,205827
"all or nothing at all, bob dylan",spotify:track:2tZWLhhm0uLUIRj08RpdXL,117.61399999999999,0.68,0.0923,2,-22.239,0,0.0387,0.899,0.0,0.156,0.299,4,183373
"learning to fly, tom petty and the heartbreakers",spotify:track:17S4XrLvF5jlGvGCJHgF51,116.74,0.6509999999999999,0.7659999999999999,0,-9.935,1,0.0299,0.20600000000000002,0.00103,0.36200000000000004,0.9490000000000001,4,242107
"$20 fine, jimi hendrix",spotify:track:7pse475uICmWRY5hEkvPvI,120.949,0.569,0.887,0,-8.972000000000001,1,0.0397,0.0896,0.431,0.345,0.738,4,299080
"never going back again - 2004 remaster, fleetwood mac",spotify:track:19Shlms2uTnOjIUg50TXzd,176.083,0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.9470000000000001,4,134400
"she'll make you cry, the velvet underground",spotify:track:3T4yEBP7QyKqVsKPaoy5Wt,148.412,0.452,0.662,2,-8.89,1,0.032,0.00953,0.0,0.158,0.818,4,165600
"squeeze box, the who",spotify:track:4lzNP52B3CfeVr2drfPh6X,133.231,0.627,0.882,7,-5.443,1,0.031,0.504,0.000103,0.0882,0.768,4,161440
"u.s. blues - 2013 remaster, grateful dead",spotify:track:2NiR9VOfASwOhgTnWs2cLx,146.256,0.687,0.659,9,-11.130999999999998,1,0.0373,0.501,0.0934,0.114,0.93,4,280382
"china doll - 2013 remaster, grateful dead",spotify:track:01S4S7J5f4niAG8skK1fmO,109.647,0.36,0.187,2,-16.917,1,0.0301,0.499,9.300000000000001e-05,0.122,0.115,4,251236
"unbroken chain - 2013 remaster, grateful dead",spotify:track:0QT7prPZzXJKBYMVdWlE1Z,181.00400000000002,0.379,0.431,0,-15.187000000000001,1,0.0332,0.597,0.0627,0.106,0.581,3,405973
"pride of cucamonga - 2013 remaster, grateful dead",spotify:track:47qs1Om3SvkYk3D4kcKGup,136.77200000000002,0.601,0.46799999999999997,9,-13.456,1,0.0269,0.45299999999999996,0.0041,0.107,0.69,4,257116
"ship of fools - 2013 remaster, grateful dead",spotify:track:5ks4ht7EDua6UsaI4Dk7Lz,102.29899999999999,0.608,0.313,10,-14.008,1,0.0303,0.423,0.000148,0.18899999999999997,0.498,4,328920
"sweet emotion, aerosmith",spotify:track:24NwBd5vZ2CK8VOQVnqdxr,99.43700000000001,0.38,0.76,9,-10.960999999999999,1,0.0378,0.00298,0.0294,0.10400000000000001,0.491,4,274133
"grace, jeff buckley",spotify:track:64SIlhd3BaHCCMSfajXG7l,127.87299999999999,0.545,0.867,11,-4.235,0,0.0354,0.0253,0.000225,0.221,0.188,4,322040
"i'm sticking with you - session outtake; 2015 remaster, the velvet underground",spotify:track:7r5aexlHurJOv1rekAAiZX,164.929,0.375,0.44299999999999995,9,-10.707,1,0.0409,0.297,0.0,0.247,0.389,4,173160
"the changeling, the doors",spotify:track:3uqxwLp7Hs9sJhm4uVF8li,118.249,0.7509999999999999,0.7090000000000001,8,-7.291,0,0.037000000000000005,0.0149,0.10800000000000001,0.17600000000000002,0.795,4,259267
"love her madly, the doors",spotify:track:3MFFDRC4wTN9JNGtzXsZlN,147.46200000000002,0.564,0.5870000000000001,4,-7.393,0,0.0316,0.0573,0.00485,0.0416,0.966,4,198467
"cars hiss by my window, the doors",spotify:track:2Sjez1CwJv8Pz018CxKjWa,71.642,0.573,0.121,4,-16.014,1,0.0453,0.738,0.0273,0.105,0.46299999999999997,4,249533
"crawling king snake, the doors",spotify:track:14qbY7LbhcXwECCGqH2z7U,80.133,0.813,0.473,9,-9.645,1,0.0451,0.315,3.0799999999999996e-05,0.24,0.835,4,298973
"l.a. woman, the doors",spotify:track:6DmfWj5kOa1fX8AwN9byOn,170.64,0.354,0.731,2,-9.177999999999999,1,0.0381,0.0817,0.00119,0.115,0.698,4,471160
"l'america, the doors",spotify:track:4RE79d7ACKfTPC7qE65xpi,132.012,0.425,0.541,6,-12.194,1,0.0388,0.0649,0.0233,0.0798,0.153,4,274907
"hyacinth house, the doors",spotify:track:4nKmlUaUiUN4rpMGYnUPAu,172.028,0.45299999999999996,0.59,7,-10.392999999999999,1,0.0304,0.099,0.004,0.0882,0.8240000000000001,4,190200
"the wasp (texas radio and the big beat), the doors",spotify:track:6ieXnWm8uineF8k9Ugn5DG,119.476,0.78,0.693,9,-9.429,1,0.0487,0.0551,0.128,0.0463,0.899,4,253973
"she belongs to me - take 1, solo acoustic, bob dylan",spotify:track:0vQ1nYQHieYnf2jZwAfxYQ,93.601,0.5770000000000001,0.172,10,-13.707,1,0.0337,0.782,0.0,0.107,0.27899999999999997,4,177733
"subterranean homesick blues - take 1, alternate take, bob dylan",spotify:track:0kaIt1ZRy0iV3eTpTEQC4t,171.102,0.5579999999999999,0.794,4,-8.459,0,0.13,0.145,0.0,0.151,0.8240000000000001,4,158640
"like a rolling stone - take 5, rehearsal (short version), bob dylan",spotify:track:4buiA3kZSYJnqsASy1NfMc,155.92,0.495,0.381,1,-9.732999999999999,1,0.0333,0.7390000000000001,1.27e-06,0.107,0.664,3,104840
"it takes a lot to laugh, it takes a train to cry - (take 8) [alternate take], bob dylan",spotify:track:6Xnr9kUjtLxjzY9AGBBIvH,173.05700000000002,0.39399999999999996,0.9490000000000001,1,-8.004,1,0.0757,0.16399999999999998,0.0029,0.19399999999999998,0.382,4,209013
"desolation row - take 2, piano demo, bob dylan",spotify:track:6Mi0hlTVCdxrc8kVlqh938,210.13400000000001,0.311,0.21,1,-14.549000000000001,1,0.0437,0.855,5.68e-06,0.0784,0.42700000000000005,3,120773
"just like tom thumb's blues - take 3, rehearsal, bob dylan",spotify:track:0su58i13UwSXy0TUwsIisq,96.38799999999999,0.618,0.355,7,-11.554,1,0.03,0.34700000000000003,0.0,0.10400000000000001,0.6409999999999999,4,339307
"highway 61 revisited - take 3, alternate take, bob dylan",spotify:track:2x9RlulazhKDqgNQnJqybz,141.409,0.541,0.723,3,-7.546,1,0.040999999999999995,0.392,0.0,0.28600000000000003,0.647,4,210480
"queen jane approximately - take 5, alternate take, bob dylan",spotify:track:6LaFgiuS8h9xdegc1piVXo,96.641,0.579,0.579,0,-9.398,1,0.0259,0.122,1.4099999999999999e-05,0.0971,0.638,4,362293
"visions of johanna - take 5, rehearsal, bob dylan",spotify:track:0FkTnB9W1YfLMA8uvnfr6e,182.012,0.312,0.7709999999999999,9,-8.91,1,0.0465,0.10300000000000001,3.3299999999999996e-05,0.11,0.639,4,460027
"she's your lover now - take 6, rehearsal, bob dylan",spotify:track:6bLmSLZ8gOQjuwGTKmnlZy,84.506,0.479,0.44799999999999995,2,-10.035,1,0.0273,0.21899999999999997,0.0,0.24100000000000002,0.528,4,298520
"leopard-skin pill-box hat - take 8, alternate take, bob dylan",spotify:track:35pH6DikMhMC5n0e6SRDvh,103.08,0.638,0.733,9,-10.045,1,0.0805,0.376,0.0,0.327,0.88,4,206467
"stuck inside of mobile with the memphis blues again - take 13, alternate take, bob dylan",spotify:track:0uY6hRNFGGe4okE4bN7wLX,97.447,0.632,0.40700000000000003,4,-12.702,1,0.0428,0.466,0.0,0.17,0.44799999999999995,4,243373
"pledging my time - take 1, alternate take, bob dylan",spotify:track:4tPPHYaq8olG2XNYHMKYkN,92.796,0.51,0.758,9,-7.502000000000001,1,0.168,0.099,1.7199999999999998e-05,0.0657,0.867,4,202907
"i just want to make love to you - mono version, the rolling stones",spotify:track:7j96wehhMtN0fkVvFhD8Ix,126.81700000000001,0.657,0.825,0,-8.94,1,0.098,0.21899999999999997,0.845,0.354,0.5820000000000001,4,137667
"honest i do, the rolling stones",spotify:track:22Bvku5X3odiXj2wbtgY4T,87.59299999999999,0.6459999999999999,0.374,8,-10.706,0,0.10300000000000001,0.151,0.6509999999999999,0.20800000000000002,0.475,4,129800
"mona (i need you baby), the rolling stones",spotify:track:1o2wswWx1RkkNuVp6Z21HC,99.014,0.695,0.684,1,-9.968,1,0.133,0.0688,0.00025699999999999996,0.0981,0.42700000000000005,4,214693
"now i've got a witness, the rolling stones",spotify:track:6QswKScFURI1x3gZ9isXK7,97.84899999999999,0.6659999999999999,0.682,4,-7.789,1,0.0298,0.0375,0.912,0.256,0.953,4,151813
"little by little - mono version, the rolling stones",spotify:track:1WLo0a2kvkcwTZ9x3r3MDt,87.743,0.48200000000000004,0.7190000000000001,9,-8.794,1,0.0558,0.0146,0.13,0.155,0.909,4,159707
"i'm a king bee, the rolling stones",spotify:track:3RZSaVu065GXm9CUZE3ixN,105.42299999999999,0.8859999999999999,0.565,11,-10.818,0,0.0629,0.0149,0.0037799999999999995,0.0565,0.8959999999999999,4,156147
"carol, the rolling stones",spotify:track:08l7M5UpRnffGl0FyuRiQZ,177.34,0.466,0.932,5,-9.214,0,0.0429,0.157,0.00617,0.324,0.9670000000000001,4,154080
"tell me, the rolling stones",spotify:track:3JZllQBsTM6WwoJdzFDLhx,122.015,0.509,0.706,6,-9.427,1,0.0843,0.0576,1.69e-06,0.516,0.446,4,245267
"can i get a witness, the rolling stones",spotify:track:0t2qvfSBQ3Y08lzRRoVTdb,97.035,0.79,0.774,7,-7.961,1,0.07200000000000001,0.371,0.0,0.0669,0.835,4,176080
"you can make it if you try, the rolling stones",spotify:track:5ivIs5vwSj0RChOIvlY3On,102.634,0.7,0.546,0,-9.567,1,0.0622,0.217,7.020000000000001e-05,0.166,0.532,3,121680
"walking the dog, the rolling stones",spotify:track:43SkTJJ2xleDaeiE4TIM70,125.275,0.727,0.934,2,-8.373,1,0.0359,0.38299999999999995,0.0685,0.0965,0.9690000000000001,4,189187
"yesterday's papers, the rolling stones",spotify:track:36ZFepjyypylRRc7VxfcHj,139.852,0.589,0.5670000000000001,0,-8.126,1,0.0292,0.125,0.0,0.21600000000000003,0.25,4,123813
"my obsession, the rolling stones",spotify:track:4ZBswFafOYNV8hDThYQo6t,143.905,0.643,0.816,4,-9.03,1,0.128,0.222,2.15e-06,0.0683,0.585,4,196773
"back street girl, the rolling stones",spotify:track:2WRV9CuTU1v3FM3GqlQFtL,154.213,0.41700000000000004,0.25,7,-12.772,1,0.0273,0.0193,0.0,0.0935,0.524,3,207040
"connection, the rolling stones",spotify:track:57kJRtK3Lle1JoWDCtmkK0,172.87099999999998,0.5670000000000001,0.688,0,-11.892999999999999,1,0.0551,0.14300000000000002,4.72e-05,0.307,0.573,4,127947
"she smiled sweetly, the rolling stones",spotify:track:4VeenLChnVtXj5ZXPfGUZh,191.56599999999997,0.33899999999999997,0.29600000000000004,0,-12.079,1,0.11900000000000001,0.0951,0.0048200000000000005,0.121,0.22399999999999998,3,164813
"all sold out, the rolling stones",spotify:track:7ub0bcGVfcw6mSjd2qpDqT,117.521,0.6940000000000001,0.6809999999999999,0,-9.257,1,0.0371,0.429,1.28e-05,0.099,0.805,4,137653
"please go home, the rolling stones",spotify:track:4x9vsTUtes30KVLO8Np4q2,112.012,0.496,0.752,9,-8.612,1,0.0436,0.555,0.000602,0.215,0.754,4,197333
"who's been sleeping here?, the rolling stones",spotify:track:0psaJz21V9Zdlld8NHcMN6,115.735,0.5489999999999999,0.613,5,-7.945,1,0.0337,0.20199999999999999,2.49e-06,0.11800000000000001,0.645,4,235333
"complicated, the rolling stones",spotify:track:7u1GgiJP6GGh8613jIk9Ew,145.915,0.636,0.675,1,-12.369000000000002,0,0.0371,0.14800000000000002,8.56e-05,0.106,0.805,4,194947
"something happened to me yesterday, the rolling stones",spotify:track:0mq6cO9fAL0T2PGolVVV9S,144.127,0.648,0.529,7,-9.36,1,0.10099999999999999,0.752,0.0,0.40700000000000003,0.573,4,295413
"forget her - studio outtake - 1993, jeff buckley",spotify:track:4QUzPwEXqErm7PqsofTrBY,182.87599999999998,0.43799999999999994,0.55,9,-6.8229999999999995,0,0.0302,0.135,2.23e-05,0.23600000000000002,0.298,3,311373
"forget her, jeff buckley",spotify:track:6UuVONmxXwTKN1ISepuAoQ,182.66400000000002,0.42700000000000005,0.563,9,-5.251,0,0.0288,0.0987,9.640000000000001e-05,0.221,0.282,3,312213
"boogie with stu - 1993 remaster, led zeppelin",spotify:track:28PMkoSk7yRzC5u8ujbWmZ,132.816,0.63,0.863,4,-12.140999999999998,1,0.0459,0.433,0.89,0.0616,0.975,4,231400
"d'yer mak'er - remaster, led zeppelin",spotify:track:4ItljeeAXtHsnsnnQojaO2,163.503,0.525,0.929,9,-8.56,0,0.0784,0.262,2.8999999999999997e-05,0.0754,0.556,4,262748
"ballad of a thin man, bob dylan",spotify:track:0f5N14nB8xi0p3o4BlVvbx,74.056,0.473,0.574,11,-8.189,0,0.032,0.695,0.0,0.509,0.499,4,356707
"2000 light years from home - mono, the rolling stones",spotify:track:0zZ2zKZLYUuRSF9SSyCjkR,122.95299999999999,0.341,0.706,9,-10.117,1,0.0627,0.00322,9.89e-05,0.115,0.237,4,284653
"dancing days - rough mix with vocal, led zeppelin",spotify:track:6pFGE31glbYE6OQMaSHisz,117.10600000000001,0.599,0.912,5,-7.446000000000001,1,0.0481,0.16899999999999998,1.28e-05,0.152,0.608,4,226493
"the gift - mono version, the velvet underground",spotify:track:0qA6ANi8bvW3WpHSjlZ4gU,112.755,0.544,0.556,9,-10.02,0,0.092,0.17600000000000002,0.222,0.293,0.6659999999999999,4,497267
"been down so long, the doors",spotify:track:1E7qCptwRPfvZrIDyDDgjh,122.635,0.813,0.376,4,-7.941,1,0.0411,0.20800000000000002,5.520000000000001e-05,0.0622,0.634,4,279867
"miss amanda jones, the rolling stones",spotify:track:5B6dNqpj0T3qPTRrFEU2br,78.46600000000001,0.419,0.8270000000000001,10,-10.800999999999998,1,0.0611,0.184,0.0,0.198,0.782,4,166880
"after hours - closet mix, the velvet underground",spotify:track:7kbEM99R3j0sxCnEWWnckW,120.31200000000001,0.6990000000000001,0.191,0,-16.996,1,0.221,0.9640000000000001,0.0,0.16399999999999998,0.426,4,130267
"an american prayer, jim morrison",spotify:track:2VDkE9sdVpQAgEqH5fvTMV,110.389,0.7040000000000001,0.42700000000000005,7,-15.091,1,0.0606,0.41100000000000003,0.0247,0.233,0.774,4,184400
"ride 'em on down, the rolling stones",spotify:track:3Nzr5sukBwt2dOfXFRXX3Z,116.00399999999999,0.508,0.9490000000000001,4,-4.203,1,0.0866,0.14,0.0149,0.376,0.726,4,168987
"angel of small death and the codeine scene, hozier",spotify:track:7uY7jZs5srSx3xMmyCI48T,94.07799999999999,0.52,0.643,4,-5.761,1,0.0432,0.198,7e-05,0.12,0.389,4,219213
"rock and roll - ""1969"" / original mix, the velvet underground",spotify:track:2ex6jFBtRjQD39R1hUmKr6,132.405,0.518,0.395,0,-11.839,1,0.0337,0.0072299999999999994,0.000679,0.11599999999999999,0.107,4,315240
"you make me real, the doors",spotify:track:1MR950KaknDDJ2PyU5NQDa,145.591,0.49700000000000005,0.795,0,-6.707999999999999,1,0.0304,0.386,0.007940000000000001,0.168,0.965,3,171293
"far away eyes - remastered, the rolling stones",spotify:track:4OSZGBSgURF74RO0dRA8HY,94.346,0.667,0.605,5,-5.683,1,0.0258,0.504,0.013999999999999999,0.24600000000000002,0.69,4,263960
"i want you - take 4, alternate take, bob dylan",spotify:track:2IId0Pr5DEgXUyTqHBF7QF,104.834,0.635,0.486,5,-10.637,1,0.0316,0.20600000000000002,0.0,0.17,0.6729999999999999,4,172427
"some kinda love - closet mix, the velvet underground",spotify:track:3jnYhSagcrtKapFDTpFzSO,110.259,0.602,0.18,2,-17.692999999999998,1,0.0343,0.532,0.0,0.109,0.107,4,219587
"house burning down, jimi hendrix",spotify:track:6p5RohbRLDSjeERMZ90hMg,116.26700000000001,0.426,0.888,5,-5.052,0,0.21,0.693,0.00117,0.33899999999999997,0.541,4,272840
"what goes on, the velvet underground",spotify:track:7yos3xAIsZ567mgGLZp4kq,119.249,0.39399999999999996,0.47200000000000003,2,-9.401,1,0.0331,2.18e-05,0.519,0.0919,0.265,4,293813
"still raining, still dreaming, jimi hendrix",spotify:track:0xKcrFF5ed7U4EPdG6vE4f,111.15,0.364,0.865,2,-7.327999999999999,1,0.114,0.247,0.0209,0.0936,0.5539999999999999,4,265587
"yellow submarine - remastered 2009, the beatles",spotify:track:3oEo8Pqm5IAi8wQfCI5BpR,110.84899999999999,0.605,0.536,1,-10.068999999999999,1,0.0421,0.518,0.0,0.528,0.688,4,159720
"moby dick - intro / outro rough mix, led zeppelin",spotify:track:4lZjT7PLaWPIcm2InIDU2k,93.397,0.493,0.593,2,-13.3,0,0.0613,0.252,0.8909999999999999,0.0733,0.841,4,98373
"route 66, the rolling stones",spotify:track:1FRP8d6l2jm3DS5f78ZrhK,85.27,0.6709999999999999,0.725,2,-10.065,1,0.065,0.29600000000000004,0.00022,0.0889,0.956,4,140400
